talent_id,role_id,order
nm0355202,12,2
nm0355225,2,1
nm0355329,6,1
nm0355329,5,2
nm0355329,3,3
nm0355377,5,1
nm0355377,6,2
nm0355377,3,3
nm0355440,2,1
nm0355440,3,2
nm0355440,7,3
nm0355555,6,1
nm0355555,2,2
nm0355690,4,1
nm0355690,6,2
nm0355722,14,1
nm0355722,12,2
nm0355790,24,1
nm0355790,6,2
nm0355790,2,3
nm0355799,2,1
nm0355923,25,1
nm0355923,13,2
nm0355923,17,3
nm0355961,7,1
nm0355961,11,2
nm0356075,6,1
nm0356075,3,2
nm0356084,2,1
nm0356183,5,1
nm0356183,26,2
nm0356183,3,3
nm0356392,2,1
nm0356392,6,2
nm0356463,4,1
nm0356478,2,1
nm0356775,4,1
nm0356792,2,1
nm0356792,32,2
nm0356797,7,1
nm0356797,2,2
nm0356824,6,1
nm0356824,7,2
nm0356824,3,3
nm0356853,18,1
nm0356853,3,2
nm0356927,5,1
nm0356927,2,2
nm0356927,6,3
nm0357005,2,1
nm0357005,1,2
nm0357028,6,1
nm0357028,2,2
nm0357087,2,1
nm0357105,13,1
nm0357105,6,2
nm0357105,19,3
nm0357192,14,1
nm0357192,12,2
nm0357412,2,1
nm0357412,11,2
nm0357550,2,1
nm0357579,7,1
nm0357579,12,2
nm0357579,14,3
nm0357743,4,1
nm0357809,2,1
nm0357855,6,1
nm0357855,7,2
nm0357855,5,3
nm0357895,7,1
nm0357895,5,2
nm0357895,3,3
nm0358085,2,1
nm0358169,2,1
nm0358426,2,1
nm0358554,9,1
nm0358554,1,2
nm0358554,10,3
nm0358564,1,1
nm0358564,6,2
nm0358564,10,3
nm0358707,2,1
nm0358774,4,1
nm0358774,6,2
nm0358774,7,3
nm0358817,3,1
nm0358817,5,2
nm0358839,6,1
nm0358839,5,2
nm0358839,2,3
nm0358842,6,1
nm0358842,5,2
nm0358842,3,3
nm0358850,4,1
nm0359019,1,1
nm0359019,2,2
nm0359019,10,3
nm0359322,2,1
nm0359334,4,1
nm0359334,1,2
nm0359413,5,1
nm0359413,3,2
nm0359413,2,3
nm0359767,5,1
nm0359767,19,2
nm0359767,26,3
nm0359845,2,1
nm0359874,2,1
nm0359874,1,2
nm0359880,2,1
nm0359880,7,2
nm0359880,6,3
nm0360208,5,1
nm0360253,5,1
nm0360253,7,2
nm0360253,10,3
nm0360308,12,1
nm0360308,14,2
nm0360331,2,1
nm0360331,1,2
nm0360400,4,1
nm0360458,2,1
nm0360458,5,2
nm0360684,4,1
nm0360684,1,2
nm0360782,14,1
nm0360782,12,2
nm0360914,8,1
nm0360933,2,1
nm0360991,7,1
nm0360991,6,2
nm0360991,11,3
nm0361210,5,1
nm0361210,7,2
nm0361234,5,1
nm0361234,6,2
nm0361234,3,3
nm0361303,2,1
nm0361353,2,1
nm0361570,2,1
nm0361570,6,2
nm0361819,14,1
nm0361819,12,2
nm0361819,2,3
nm0361875,5,1
nm0361875,7,2
nm0361875,2,3
nm0361957,4,1
nm0362005,4,1
nm0362005,3,2
nm0362005,7,3
nm0362196,4,1
nm0362202,2,1
nm0362502,14,1
nm0362502,6,2
nm0362534,5,1
nm0362534,2,2
nm0362534,1,3
nm0362579,5,1
nm0362579,3,2
nm0362579,6,3
nm0362617,21,1
nm0362617,3,2
nm0362632,6,1
nm0362632,2,2
nm0362632,3,3
nm0362742,2,1
nm0362742,6,2
nm0362742,5,3
nm0363000,3,1
nm0363217,2,1
nm0363217,5,2
nm0363228,11,1
nm0363228,7,2
nm0363228,6,3
nm0363401,5,1
nm0363401,7,2
nm0363401,13,3
nm0363507,13,1
nm0363507,19,2
nm0363528,5,1
nm0363528,2,2
nm0363528,6,3
nm0363605,2,1
nm0363641,2,1
nm0363641,1,2
nm0363641,3,3
nm0363704,10,1
nm0363704,1,2
nm0363704,2,3
nm0363736,2,1
nm0363736,5,2
nm0364100,34,1
nm0364211,6,1
nm0364211,2,2
nm0364217,10,1
nm0364217,9,2
nm0364217,1,3
nm0364711,2,1
nm0364711,5,2
nm0364749,7,1
nm0364749,13,2
nm0364749,5,3
nm0364780,2,1
nm0364780,7,2
nm0364780,6,3
nm0364824,5,1
nm0364824,3,2
nm0364824,6,3
nm0364825,6,1
nm0364825,5,2
nm0364825,2,3
nm0364915,4,1
nm0364915,1,2
nm0364922,6,1
nm0364922,5,2
nm0364922,3,3
nm0365140,4,1
nm0365153,1,1
nm0365153,10,2
nm0365153,4,3
nm0365488,1,1
nm0365489,7,1
nm0365489,21,2
nm0365489,6,3
nm0365599,14,1
nm0365599,12,2
nm0365599,6,3
nm0365608,6,1
nm0365608,5,2
nm0365608,2,3
nm0365666,7,1
nm0365666,6,2
nm0365666,10,3
nm0365865,2,1
nm0365865,7,2
nm0365865,11,3
nm0365873,2,1
nm0365873,5,2
nm0365895,5,1
nm0365895,3,2
nm0366035,6,1
nm0366035,4,2
nm0366129,2,1
nm0366129,7,2
nm0366192,18,1
nm0366562,22,1
nm0366562,6,2
nm0366562,21,3
nm0366625,4,1
nm0366625,6,2
nm0366625,3,3
nm0366689,7,1
nm0366689,2,2
nm0366689,5,3
nm0366709,7,1
nm0366709,11,2
nm0366709,26,3
nm0366916,5,1
nm0366916,26,2
nm0366916,3,3
nm0366924,6,1
nm0366924,21,2
nm0366924,5,3
nm0366935,7,1
nm0366935,22,2
nm0366935,17,3
nm0366996,2,1
nm0367060,5,1
nm0367060,6,2
nm0367060,1,3
nm0367078,2,1
nm0367087,2,1
nm0367245,6,1
nm0367245,5,2
nm0367245,3,3
nm0367302,2,1
nm0367356,19,1
nm0367356,13,2
nm0367356,5,3
nm0367455,4,1
nm0367455,25,2
nm0367519,6,1
nm0367519,2,2
nm0367724,5,1
nm0367724,2,2
nm0367724,6,3
nm0367895,6,1
nm0367895,5,2
nm0367895,3,3
nm0367928,2,1
nm0367928,6,2
nm0367961,2,1
nm0368014,13,1
nm0368093,4,1
nm0368120,2,1
nm0368120,1,2
nm0368142,2,1
nm0368229,2,1
nm0368229,9,2
nm0368229,1,3
nm0368684,2,1
nm0368692,6,1
nm0368692,7,2
nm0368692,14,3
nm0368759,25,1
nm0368759,24,2
nm0368909,21,1
nm0368909,7,2
nm0368990,4,1
nm0369084,7,1
nm0369084,11,2
nm0369084,32,3
nm0369267,12,1
nm0369267,14,2
nm0369267,3,3
nm0369270,2,1
nm0369270,6,2
nm0369270,1,3
nm0369359,7,1
nm0369359,6,2
nm0369359,2,3
nm0369412,2,1
nm0369412,5,2
nm0369412,3,3
nm0369513,2,1
nm0369513,5,2
nm0369573,2,1
nm0369573,6,2
nm0369573,9,3
nm0369617,2,1
nm0369617,3,2
nm0369617,6,3
nm0369891,9,1
nm0369891,2,2
nm0369891,1,3
nm0369960,6,1
nm0369960,2,2
nm0370049,4,1
nm0370049,6,2
nm0370049,27,3
nm0370081,6,1
nm0370081,22,2
nm0370081,17,3
nm0370214,2,1
nm0370214,1,2
nm0370257,2,1
nm0370257,5,2
nm0370257,6,3
nm0370319,2,1
nm0370328,6,1
nm0370328,3,2
nm0370328,10,3
nm0370768,10,1
nm0370768,4,2
nm0370768,9,3
nm0370885,2,1
nm0370885,6,2
nm0370885,5,3
nm0370892,2,1
nm0370892,6,2
nm0370892,5,3
nm0370899,27,1
nm0370899,13,2
nm0370899,19,3
nm0370905,2,1
nm0370905,1,2
nm0370905,12,3
nm0371065,5,1
nm0371065,6,2
nm0371065,3,3
nm0371122,2,1
nm0371122,1,2
nm0371122,6,3
nm0371175,4,1
nm0371175,1,2
nm0371238,4,1
nm0371339,4,1
nm0371339,6,2
nm0371339,5,3
nm0371481,12,1
nm0371483,4,1
nm0371483,5,2
nm0371483,3,3
nm0371500,4,1
nm0371601,7,1
nm0371601,6,2
nm0371601,11,3
nm0371846,4,1
nm0371867,2,1
nm0371867,7,2
nm0371867,6,3
nm0371913,10,1
nm0371913,9,2
nm0371913,7,3
nm0372024,10,1
nm0372024,9,2
nm0372024,1,3
nm0372124,13,1
nm0372124,19,2
nm0372298,2,1
nm0372298,1,2
nm0372388,2,1
nm0372388,1,2
nm0372388,7,3
nm0372487,2,1
nm0372487,11,2
nm0372558,5,1
nm0372558,7,2
nm0372558,6,3
nm0372619,2,1
nm0372619,3,2
nm0372701,2,1
nm0372758,4,1
nm0372758,1,2
nm0372768,9,1
nm0372768,10,2
nm0372768,1,3
nm0373315,1,1
nm0373315,2,2
nm0373315,6,3
nm0373612,7,1
nm0373612,6,2
nm0373612,5,3
nm0373839,6,1
nm0373850,3,1
nm0373850,26,2
nm0373850,5,3
nm0373907,26,1
nm0374122,6,1
nm0374122,13,2
nm0374295,5,1
nm0374295,3,2
nm0374295,26,3
nm0374416,4,1
nm0374694,5,1
nm0374694,6,2
nm0374694,3,3
nm0374865,2,1
nm0374865,1,2
nm0374865,5,3
nm0375062,6,1
nm0375062,5,2
nm0375062,3,3
nm0375081,6,1
nm0375140,5,1
nm0375140,6,2
nm0375140,3,3
nm0375272,4,1
nm0375272,1,2
nm0375306,7,1
nm0375306,5,2
nm0375306,2,3
nm0375383,5,1
nm0375383,23,2
nm0375454,2,1
nm0375564,2,1
nm0375564,7,2
nm0375836,4,1
nm0375836,1,2
nm0375868,12,1
nm0375887,2,1
nm0375887,1,2
nm0375973,3,1
nm0375973,7,2
nm0375973,5,3
nm0375982,5,1
nm0375982,3,2
nm0375982,26,3
nm0375984,7,1
nm0375984,6,2
nm0375984,2,3
nm0375997,22,1
nm0375997,7,2
nm0375997,21,3
nm0376006,7,1
nm0376006,5,2
nm0376006,11,3
nm0376344,4,1
nm0376442,4,1
nm0376442,6,2
nm0376550,2,1
nm0376550,34,2
nm0376577,4,1
nm0376606,9,1
nm0376606,10,2
nm0376606,1,3
nm0376683,6,1
nm0376915,2,1
nm0376959,4,1
nm0376959,1,2
nm0376973,2,1
nm0377051,4,1
nm0377051,1,2
nm0377223,6,1
nm0377333,2,1
nm0377333,6,2
nm0377333,7,3
nm0377392,6,1
nm0377392,2,2
nm0377392,1,3
nm0377407,4,1
nm0377407,1,2
nm0377417,6,1
nm0377417,5,2
nm0377417,10,3
nm0377454,14,1
nm0377454,12,2
nm0377573,7,1
nm0377573,5,2
nm0377573,13,3
nm0377586,13,1
nm0377586,7,2
nm0377586,6,3
nm0377896,13,1
nm0377896,7,2
nm0377896,19,3
nm0377923,4,1
nm0377937,1,1
nm0377937,2,2
nm0377937,9,3
nm0377958,6,1
nm0377986,2,1
nm0377986,18,2
nm0377986,11,3
nm0378026,2,1
nm0378026,1,2
nm0378031,4,1
nm0378045,4,1
nm0378069,7,1
nm0378069,6,2
nm0378172,8,1
nm0378172,6,2
nm0378172,5,3
nm0378245,4,1
nm0378245,5,2
nm0378245,1,3
nm0378379,4,1
nm0378406,9,1
nm0378406,10,2
nm0378406,2,3
nm0378408,14,1
nm0378408,5,2
nm0378408,7,3
nm0378573,2,1
nm0378573,7,2
nm0378573,5,3
nm0378681,7,1
nm0378681,5,2
nm0378681,6,3
nm0378698,2,1
nm0378698,1,2
nm0378800,2,1
nm0378800,3,2
nm0378961,13,1
nm0378961,7,2
nm0378961,6,3
nm0378985,2,1
nm0379087,2,1
nm0379282,2,1
nm0379365,7,1
nm0379365,6,2
nm0379365,11,3
nm0379401,4,1
nm0379401,3,2
nm0379401,6,3
nm0379405,7,1
nm0379405,2,2
nm0379405,5,3
nm0379446,2,1
nm0379446,1,2
nm0379462,2,1
nm0379462,7,2
nm0379462,1,3
nm0379580,2,1
nm0379678,2,1
nm0379773,2,1
nm0379773,6,2
nm0379773,7,3
nm0379781,3,1
nm0379781,22,2
nm0379781,19,3
nm0379783,2,1
nm0379796,4,1
nm0379796,1,2
nm0379870,2,1
nm0379872,5,1
nm0379872,6,2
nm0379872,7,3
nm0380007,2,1
nm0380111,2,1
nm0380111,12,2
nm0380111,3,3
nm0380304,2,1
nm0380421,6,1
nm0380421,3,2
nm0380421,7,3
nm0380506,14,1
nm0380506,12,2
nm0380560,4,1
nm0380632,2,1
nm0380632,6,2
nm0380632,5,3
nm0380803,2,1
nm0380803,5,2
nm0381018,9,1
nm0381018,10,2
nm0381212,14,1
nm0381212,12,2
nm0381212,3,3
nm0381246,5,1
nm0381246,7,2
nm0381246,26,3
nm0381328,5,1
nm0381328,6,2
nm0381328,7,3
nm0381419,4,1
nm0381419,9,2
nm0381419,5,3
nm0381420,4,1
nm0381638,5,1
nm0381638,7,2
nm0381638,6,3
nm0381682,19,1
nm0381682,11,2
nm0381682,13,3
nm0381729,4,1
nm0381729,6,2
nm0381914,8,1
nm0381920,4,1
nm0381922,4,1
nm0381983,4,1
nm0382102,5,1
nm0382102,6,2
nm0382102,7,3
nm0382227,6,1
nm0382227,5,2
nm0382227,7,3
nm0382253,4,1
nm0382288,9,1
nm0382288,10,2
nm0382288,1,3
nm0382294,25,1
nm0382294,17,2
nm0382294,22,3
nm0382371,1,1
nm0382371,4,2
nm0382371,6,3
nm0382375,5,1
nm0382375,6,2
nm0382375,3,3
nm0382415,4,1
nm0382660,4,1
nm0382676,2,1
nm0382722,2,1
nm0382722,1,2
nm0382722,7,3
nm0382733,2,1
nm0382867,13,1
nm0382867,19,2
nm0382867,27,3
nm0382964,2,1
nm0383020,7,1
nm0383020,22,2
nm0383020,11,3
nm0383058,22,1
nm0383255,7,1
nm0383255,6,2
nm0383255,11,3
nm0383371,2,1
nm0383371,6,2
nm0383371,1,3
nm0383482,2,1
nm0383482,1,2
nm0383482,10,3
nm0383492,6,1
nm0383492,5,2
nm0383492,2,3
nm0383495,14,1
nm0383505,6,1
nm0383505,5,2
nm0383505,2,3
nm0383553,2,1
nm0383558,2,1
nm0383623,2,1
nm0383724,4,1
nm0383724,1,2
nm0383801,2,1
nm0383801,6,2
nm0383801,1,3
nm0383867,2,1
nm0383867,6,2
nm0383931,13,1
nm0383931,19,2
nm0383931,7,3
nm0384004,3,1
nm0384027,4,1
nm0384027,6,2
nm0384169,2,1
nm0384169,6,2
nm0384214,2,1
nm0384214,3,2
nm0384214,6,3
nm0384317,4,1
nm0384325,7,1
nm0384325,5,2
nm0384325,2,3
nm0384350,13,1
nm0384350,19,2
nm0384350,5,3
nm0384503,2,1
nm0384503,10,2
nm0384503,1,3
nm0384643,5,1
nm0384643,3,2
nm0384643,6,3
nm0384892,6,1
nm0384892,7,2
nm0384892,5,3
nm0384948,4,1
nm0384948,1,2
nm0385151,7,1
nm0385151,5,2
nm0385151,3,3
nm0385296,5,1
nm0385296,4,2
nm0385296,6,3
nm0385342,5,1
nm0385342,2,2
nm0385342,6,3
nm0385363,5,1
nm0385443,2,1
nm0385513,9,1
nm0385513,21,2
nm0385513,10,3
nm0385543,2,1
nm0385543,7,2
nm0385543,5,3
nm0385668,2,1
nm0385807,6,1
nm0385807,5,2
nm0386016,4,1
nm0386016,6,2
nm0386228,2,1
nm0386249,4,1
nm0386249,1,2
nm0386286,2,1
nm0386286,1,2
nm0386324,7,1
nm0386324,5,2
nm0386324,6,3
nm0386380,2,1
nm0386391,2,1
nm0386488,5,1
nm0386488,6,2
nm0386488,3,3
nm0386593,2,1
nm0386593,1,2
nm0386719,2,1
nm0386719,3,2
nm0386741,4,1
nm0386749,9,1
nm0386749,10,2
nm0386749,1,3
nm0386752,4,1
nm0386752,1,2
nm0386780,5,1
nm0386780,6,2
nm0386780,7,3
nm0386810,6,1
nm0386810,2,2
nm0386810,1,3
nm0386899,6,1
nm0387033,2,1
nm0387033,1,2
nm0387594,2,1
nm0387843,5,1
nm0387843,26,2
nm0388038,2,1
nm0388038,3,2
nm0388140,10,1
nm0388140,1,2
nm0388140,2,3
nm0388272,6,1
nm0388272,5,2
nm0388272,3,3
nm0388318,2,1
nm0388394,7,1
nm0388394,6,2
nm0388394,21,3
nm0388517,2,1
nm0388517,1,2
nm0388554,6,1
nm0388554,7,2
nm0388554,13,3
nm0388578,4,1
nm0388578,7,2
nm0388578,14,3
nm0388700,4,1
nm0388700,7,2
nm0388700,6,3
nm0388711,6,1
nm0388711,5,2
nm0388711,2,3
nm0388846,13,1
nm0388846,5,2
nm0388846,19,3
nm0388851,22,1
nm0388851,31,2
nm0388851,7,3
nm0389269,2,1
nm0389373,7,1
nm0389373,11,2
nm0389373,6,3
nm0389384,2,1
nm0389384,26,2
nm0389384,13,3
nm0389473,11,1
nm0389473,26,2
nm0389473,7,3
nm0389498,24,1
nm0389498,11,2
nm0389533,4,1
nm0389533,1,2
nm0389611,2,1
nm0389687,4,1
nm0389687,7,2
nm0389687,6,3
nm0389690,3,1
nm0389693,2,1
nm0389826,2,1
nm0389962,4,1
nm0389972,7,1
nm0389972,5,2
nm0389972,14,3
nm0389983,2,1
nm0390103,7,1
nm0390103,5,2
nm0390103,6,3
nm0390135,14,1
nm0390135,12,2
nm0390275,5,1
nm0390275,7,2
nm0390275,3,3
nm0390285,2,1
nm0390285,7,2
nm0390326,2,1
nm0390326,1,2
nm0390326,9,3
nm0390576,4,1
nm0390738,2,1
nm0390738,5,2
nm0390758,9,1
nm0390758,10,2
nm0390758,1,3
nm0390852,6,1
nm0390852,3,2
nm0390852,2,3
nm0390873,2,1
nm0390873,10,2
nm0390873,5,3
nm0390980,2,1
nm0391033,4,1
nm0391058,7,1
nm0391058,6,2
nm0391058,2,3
nm0391078,5,1
nm0391078,26,2
nm0391078,11,3
nm0391201,4,1
nm0391201,1,2
nm0391333,10,1
nm0391333,9,2
nm0391333,1,3
nm0391361,2,1
nm0391361,1,2
nm0391361,6,3
nm0391487,4,1
nm0391625,3,1
nm0391736,4,1
nm0391736,5,2
nm0391810,2,1
nm0391810,1,2
nm0391810,5,3
nm0391820,4,1
nm0392020,5,1
nm0392020,2,2
nm0392020,6,3
nm0392056,2,1
nm0392056,7,2
nm0392056,5,3
nm0392059,2,1
nm0392079,2,1
nm0392142,4,1
nm0392192,4,1
nm0392223,2,1
nm0392442,2,1
nm0392442,18,2
nm0392443,4,1
nm0392458,4,1
nm0392473,2,1
nm0392473,3,2
nm0392708,2,1
nm0392885,3,1
nm0392885,2,2
nm0392885,5,3
nm0392898,2,1
nm0392945,2,1
nm0392945,7,2
nm0393289,6,1
nm0393289,21,2
nm0393289,3,3
nm0393567,4,1
nm0393575,2,1
nm0393610,14,1
nm0393610,12,2
nm0393610,13,3
nm0393760,21,1
nm0393760,22,2
nm0393760,31,3
nm0393761,2,1
nm0393761,6,2
nm0393781,9,1
nm0393781,10,2
nm0393781,1,3
nm0393818,2,1
nm0393846,21,1
nm0393846,22,2
nm0393846,19,3
nm0393854,2,1
nm0393854,3,2
nm0393894,12,1
nm0393901,4,1
nm0393901,29,2
nm0393937,6,1
nm0393937,5,2
nm0393937,3,3
nm0393997,2,1
nm0394053,5,1
nm0394053,6,2
nm0394053,2,3
nm0394186,10,1
nm0394219,6,1
nm0394219,5,2
nm0394273,31,1
nm0394273,12,2
nm0394409,7,1
nm0394409,3,2
nm0394447,6,1
nm0394447,3,2
nm0394447,5,3
nm0394545,5,1
nm0394545,3,2
nm0394545,2,3
nm0394563,2,1
nm0394563,6,2
nm0394563,7,3
nm0394591,2,1
nm0394606,10,1
nm0394606,9,2
nm0394606,1,3
nm0394723,2,1
nm0394978,2,1
nm0395097,2,1
nm0395097,5,2
nm0395248,2,1
nm0395271,5,1
nm0395271,6,2
nm0395271,7,3
nm0395285,6,1
nm0395285,5,2
nm0395285,2,3
nm0395380,2,1
nm0395428,4,1
nm0395428,7,2
nm0395428,5,3
nm0395695,2,1
nm0395699,9,1
nm0395699,10,2
nm0395699,5,3
nm0395747,5,1
nm0395747,6,2
nm0395747,3,3
nm0395777,2,1
nm0395777,3,2
nm0395777,5,3
nm0395818,2,1
nm0395938,3,1
nm0395942,2,1
nm0395950,2,1
nm0395950,1,2
nm0396128,25,1
nm0396128,22,2
nm0396128,5,3
nm0396136,2,1
nm0396136,7,2
nm0396136,6,3
nm0396156,4,1
nm0396369,2,1
nm0396722,14,1
nm0396722,12,2
nm0396768,2,1
nm0396768,1,2
nm0396768,6,3
nm0396876,6,1
nm0396876,7,2
nm0396876,2,3
nm0397128,2,1
nm0397128,1,2
nm0397219,2,1
nm0397219,1,2
nm0397219,6,3
nm0397231,12,1
nm0397231,14,2
nm0397364,4,1
nm0397364,6,2
nm0397364,3,3
nm0397410,6,1
nm0397410,3,2
nm0397500,5,1
nm0397500,26,2
nm0397500,11,3
nm0397711,2,1
nm0397816,3,1
nm0397816,6,2
nm0397816,5,3
nm0397953,7,1
nm0397953,6,2
nm0397953,2,3
nm0398060,4,1
nm0398080,4,1
nm0398110,2,1
nm0398110,6,2
nm0398110,1,3
nm0398411,7,1
nm0398421,2,1
nm0398421,7,2
nm0398517,2,1
nm0398517,6,2
nm0398521,3,1
nm0398621,25,1
nm0398621,17,2
nm0398621,16,3
nm0398871,13,1
nm0398871,7,2
nm0398871,2,3
nm0398904,4,1
nm0398904,6,2
nm0398904,3,3
nm0399134,6,1
nm0399134,3,2
nm0399169,4,1
nm0399173,19,1
nm0399173,13,2
nm0399173,2,3
nm0399203,5,1
nm0399203,6,2
nm0399203,3,3
nm0399450,34,1
nm0399524,21,1
nm0399524,7,2
nm0399524,5,3
nm0399628,2,1
nm0399660,3,1
nm0400056,6,1
nm0400056,7,2
nm0400056,21,3
nm0400071,7,1
nm0400071,13,2
nm0400071,6,3
nm0400335,2,1
nm0400335,10,2
nm0400335,5,3
nm0400403,6,1
nm0400403,5,2
nm0400403,26,3
nm0400420,5,1
nm0400420,6,2
nm0400464,2,1
nm0400530,6,1
nm0400530,2,2
nm0400530,5,3
nm0400618,7,1
nm0400618,5,2
nm0400618,6,3
nm0400655,2,1
nm0400655,7,2
nm0400655,6,3
nm0400705,3,1
nm0400790,5,1
nm0400790,7,2
nm0400790,6,3
nm0400920,3,1
nm0400998,4,1
nm0400998,5,2
nm0400998,6,3
nm0401132,2,1
nm0401267,7,1
nm0401267,6,2
nm0401267,5,3
nm0401393,25,1
nm0401393,22,2
nm0401434,2,1
nm0401434,1,2
nm0401434,6,3
nm0401468,2,1
nm0401485,9,1
nm0401485,2,2
nm0401486,7,1
nm0401486,6,2
nm0401486,13,3
nm0401547,2,1
nm0401584,5,1
nm0401584,6,2
nm0401584,3,3
nm0401623,2,1
nm0401667,2,1
nm0401667,7,2
nm0401742,6,1
nm0401765,5,1
nm0401765,6,2
nm0401765,3,3
nm0401850,6,1
nm0401850,3,2
nm0401936,2,1
nm0401936,5,2
nm0402181,7,1
nm0402181,11,2
nm0402248,2,1
nm0402283,4,1
nm0402283,5,2
nm0402485,4,1
nm0402485,1,2
nm0402612,25,1
nm0402624,4,1
nm0402624,9,2
nm0402742,2,1
nm0402742,6,2
nm0402742,5,3
nm0402761,13,1
nm0402761,12,2
nm0402761,5,3
nm0403151,2,1
nm0403151,7,2
nm0403151,6,3
nm0403168,2,1
nm0403281,14,1
nm0403281,12,2
nm0403281,2,3
nm0403319,6,1
nm0403319,21,2
nm0403319,7,3
nm0403376,4,1
nm0403376,1,2
nm0403500,2,1
nm0403509,5,1
nm0403509,7,2
nm0403509,6,3
nm0403568,6,1
nm0403568,5,2
nm0403569,6,1
nm0403569,5,2
nm0403629,6,1
nm0403629,7,2
nm0403629,5,3
nm0403631,2,1
nm0403647,2,1
nm0403828,4,1
nm0403828,3,2
nm0403828,11,3
nm0403876,2,1
nm0403913,6,1
nm0403913,5,2
nm0403913,3,3
nm0403915,6,1
nm0403915,5,2
nm0403915,2,3
nm0403952,2,1
nm0404077,4,1
nm0404077,5,2
nm0404077,6,3
nm0404091,2,1
nm0404091,6,2
nm0404091,7,3
nm0404196,5,1
nm0404196,6,2
nm0404196,7,3
nm0404298,2,1
nm0404431,2,1
nm0404431,7,2
nm0404431,6,3
nm0404504,26,1
nm0404504,5,2
nm0404504,11,3
nm0404614,5,1
nm0404614,7,2
nm0404630,14,1
nm0404630,12,2
nm0404630,7,3
nm0404717,6,1
nm0404942,4,1
nm0404942,1,2
nm0405062,4,1
nm0405111,2,1
nm0405111,7,2
nm0405139,5,1
nm0405139,3,2
nm0405139,1,3
nm0405259,2,1
nm0405335,4,1
nm0405407,13,1
nm0405407,19,2
nm0405407,3,3
nm0405600,12,1
nm0405600,7,2
nm0405600,14,3
nm0405783,6,1
nm0405783,21,2
nm0405783,7,3
nm0405949,11,1
nm0405949,2,2
nm0405949,26,3
nm0405974,4,1
nm0405977,2,1
nm0405977,1,2
nm0405977,5,3
nm0406033,7,1
nm0406033,6,2
nm0406099,2,1
nm0406099,5,2
nm0406099,1,3
nm0406177,7,1
nm0406177,31,2
nm0406177,21,3
nm0406193,4,1
nm0406193,1,2
nm0406334,6,1
nm0406334,5,2
nm0406334,7,3
nm0406376,2,1
nm0406400,9,1
nm0406400,10,2
nm0406400,1,3
nm0406462,2,1
nm0406528,6,1
nm0406528,7,2
nm0406528,11,3
nm0406585,6,1
nm0406616,2,1
nm0406619,6,1
nm0406619,2,2
nm0406717,4,1
nm0406772,5,1
nm0406772,6,2
nm0406772,7,3
nm0406857,6,1
nm0406857,2,2
nm0406857,3,3
nm0406991,4,1
nm0407024,7,1
nm0407024,22,2
nm0407024,11,3
nm0407029,4,1
nm0407029,1,2
nm0407114,2,1
nm0407166,4,1
nm0407166,1,2
nm0407307,2,1
nm0407307,6,2
nm0407307,7,3
nm0407557,4,1
nm0407557,1,2
nm0407626,2,1
nm0407655,13,1
nm0407655,7,2
nm0407655,6,3
nm0407823,6,1
nm0408006,6,1
nm0408006,7,2
nm0408006,22,3
nm0408018,13,1
nm0408018,19,2
nm0408018,5,3
nm0408043,7,1
nm0408043,21,2
nm0408043,22,3
nm0408054,2,1
nm0408054,1,2
nm0408086,7,1
nm0408086,3,2
nm0408086,22,3
nm0408417,5,1
nm0408417,26,2
nm0408417,11,3
nm0408429,2,1
nm0408429,7,2
nm0408429,5,3
nm0408436,5,1
nm0408436,3,2
nm0408436,7,3
nm0408501,12,1
nm0408501,5,2
nm0408501,3,3
nm0408510,4,1
nm0408510,1,2
nm0408510,6,3
nm0408550,4,1
nm0408550,5,2
nm0408550,7,3
nm0408609,2,1
nm0408609,1,2
nm0408666,4,1
nm0408733,2,1
nm0408733,5,2
nm0409020,1,1
nm0409020,2,2
nm0409020,10,3
nm0409066,4,1
nm0409111,6,1
nm0409132,2,1
nm0409132,1,2
nm0409140,7,1
nm0409140,11,2
nm0409140,3,3
nm0409291,4,1
nm0409291,1,2
nm0409384,2,1
nm0409462,27,1
nm0410010,2,1
nm0410101,2,1
nm0410101,6,2
nm0410101,5,3
nm0410250,8,1
nm0410271,2,1
nm0410271,7,2
nm0410400,4,1
nm0410400,3,2
nm0410400,6,3
nm0410444,2,1
nm0410444,5,2
nm0410455,2,1
nm0410455,18,2
nm0410539,3,1
nm0410539,6,2
nm0410539,5,3
nm0410607,4,1
nm0410720,14,1
nm0410746,4,1
nm0410751,4,1
nm0410884,4,1
nm0410896,4,1
nm0410933,2,1
nm0410934,13,1
nm0410934,19,2
nm0410968,2,1
nm0410987,2,1
nm0410987,5,2
nm0410987,1,3
nm0411122,5,1
nm0411127,6,1
nm0411127,1,2
nm0411127,2,3
nm0411167,2,1
nm0411167,1,2
nm0411287,2,1
nm0411287,5,2
nm0411523,5,1
nm0411523,7,2
nm0411523,4,3
nm0411692,2,1
nm0411692,28,2
nm0411708,31,1
nm0411708,3,2
nm0411708,5,3
nm0411721,2,1
nm0411726,5,1
nm0411757,2,1
nm0411757,22,2
nm0411821,4,1
nm0411862,2,1
nm0411957,2,1
nm0411982,4,1
nm0412050,2,1
nm0412078,14,1
nm0412126,25,1
nm0412126,22,2
nm0412126,16,3
nm0412151,4,1
nm0412374,4,1
nm0412374,1,2
nm0412465,7,1
nm0412465,6,2
nm0412465,5,3
nm0412470,2,1
nm0412470,6,2
nm0412470,5,3
nm0412475,5,1
