talent_id,talent_name,birth_year,death_year
nm0149379,José Rubens Chachá,1954,\N
nm0149381,Bartlomiej Chacinski,\N,\N
nm0149508,Sarah Chadwick,1960,\N
nm0149579,Gilberto Chagas,\N,\N
nm0149886,Laura Chalder,\N,\N
nm0149942,Garry Chalk,1952,\N
nm0150057,Christian de Chalonge,1937,\N
nm0150058,Jean Chalopin,1950,\N
nm0150061,Roland Chalosse,\N,\N
nm0150093,Vincent Chalvon-Demersay,1964,\N
nm0150306,Dan Chambers,\N,\N
nm0150348,Janys Chambers,1953,\N
nm0150456,Todd Chambers,\N,\N
nm0150544,Ronald Chammah,1951,\N
nm0150777,Daniel Hiu Tung Chan,1975,\N
nm0150906,Gordon Chan,1960,\N
nm0150929,Janet Chun,\N,\N
nm0150976,Kim Chan,1917,2008
nm0151163,Wilson Chan,\N,\N
nm0151247,Jacques Chancel,1928,2014
nm0151339,Chuck Chandler,\N,\N
nm0151504,N. Chandra,1952,\N
nm0151534,Sudha Chandran,1965,\N
nm0151540,Jay Chandrasekhar,1968,\N
nm0152041,Ernesto Chao,1943,2018
nm0152059,Vic Chao,\N,\N
nm0152093,Chai Chapanond,\N,\N
nm0152165,Frederick Chapin,1873,1947
nm0152301,Belinda Chapman,\N,\N
nm0152387,Heather Chapman,\N,\N
nm0152401,Jay Chapman,\N,\N
nm0152447,Lia Chapman,\N,\N
nm0152603,F. Morton Chappell,\N,\N
nm0152839,Tara Strong,1973,\N
nm0152859,François Charet,\N,\N
nm0152871,Michel Charette,1970,\N
nm0152905,Charisma,1970,\N
nm0152935,Annie Charland,\N,\N
nm0153018,Djalma Charles,\N,\N
nm0153036,Glen Charles,1943,\N
nm0153078,Larry Charles,1956,\N
nm0153080,Les Charles,1948,\N
nm0153128,Rebecca Charles,\N,\N
nm0153184,Leslie Charleson,1945,\N
nm0153188,Anne Charleston,1942,\N
nm0153250,June Charlier,1928,2012
nm0153289,Elspeth Charlton,1944,\N
nm0153388,Mark Charnock,1968,\N
nm0153654,Pierre Charvet,1968,\N
nm0153768,Harry Chase,\N,\N
nm0153845,Thomas Chase,1949,\N
nm0153862,Heather Chasen,1927,\N
nm0153868,Quentin Chases,\N,\N
nm0153898,Jasmine Chasney,\N,\N
nm0154146,Prasenjit Chatterjee,1962,\N
nm0154327,Christinna Chauncey,\N,\N
nm0154440,Suzanne Chavance,\N,\N
nm0154464,Antonio Chavarrías,1956,\N
nm0154499,Daisy Chaves,\N,\N
nm0154783,Fatima Chebchoub,\N,\N
nm0154882,Molly Cheek,1950,\N
nm0154906,Damon Cheese,\N,\N
nm0155146,Charly Chemouny,\N,\N
nm0155353,Qirui Chen,\N,\N
nm0155449,Yung-Yu Chen,\N,\N
nm0155578,John Cheung,\N,\N
nm0155599,Mark Cheng,1964,\N
nm0155617,Ronald Cheng,1972,\N
nm0155704,Ayoka Chenzira,1953,\N
nm0155733,Paul Chequer,1978,\N
nm0155741,Cheran,1970,\N
nm0155778,Alexander Cherepov,\N,\N
nm0155982,Evgeniy Chernyaev,1921,1992
nm0156013,Tom Cherones,\N,\N
nm0156166,Cheryl,1983,\N
nm0156363,G.K. Chesterton,1874,1936
nm0156460,Chung-Kuei Chang,\N,\N
nm0156484,Jacky Cheung,1961,\N
nm0156697,Philippe Chevallier,1956,\N
nm0156841,Hank Cheyne,1958,\N
nm0156906,Marco Mak,\N,\N
nm0156963,Hsing-Lung Chiang,1928,\N
nm0156967,Ivo Chiang,1974,\N
nm0156981,S. Leo Chiang,\N,\N
nm0157037,Ralph Chiaravolloti,\N,\N
nm0157242,Florinda Chico,1926,2011
nm0157294,Byron Chief-Moon,\N,\N
nm0157303,Chieh Huang,\N,\N
nm0157344,Charles Chieusse,\N,\N
nm0157393,Kim-Kit Chik,\N,\N
nm0157553,Casey Childs,\N,\N
nm0157809,Cheng-Liang Kwan,\N,\N
nm0157814,Nikhil Chinappa,\N,\N
nm0157968,Spencer Chinoy,\N,\N
nm0158029,Mel Chionglo,1946,2019
nm0158348,Christopher Chittell,1948,\N
nm0158494,Jean-Pierre Chizat,\N,\N
nm0158514,Eka Chkheidze,\N,\N
nm0158544,Chloe,1971,\N
nm0158622,Jennifer Cho,\N,\N
nm0158632,Margaret Cho,1968,\N
nm0158824,Jae-Sung Choi,1964,\N
nm0158857,Ming-liang Tsai,1957,\N
nm0159012,Joseph K. Chomyn,1925,\N
nm0159181,Michel Choquet,\N,\N
nm0159201,Yuen Chor,1934,\N
nm0159404,Etchika Choureau,1929,\N
nm0159456,Ho Chow,1956,\N
nm0159607,James Chressanthis,1953,\N
nm0159662,Giorgos Hrysovitsanos,\N,\N
nm0159741,Carlos Hugo Christensen,1914,1999
nm0159877,Pelle Christensen,1923,1995
nm0159928,Unni Winther Christensen,\N,\N
nm0159947,Keenan Christensen,1984,\N
nm0160019,Eva Christian,1937,\N
nm0160049,Luci Christian,1973,\N
nm0160092,Terry Christian,1960,\N
nm0160129,Rudolph Christians,1869,1921
nm0160244,David Christianson,\N,\N
nm0160307,Dinah Christie,1942,\N
nm0160309,Donna Christie,\N,\N
nm0160327,Helen Christie,1914,1995
nm0160529,Rudolf Christoph,1923,1982
nm0160571,Graham Christopher,\N,\N
nm0160616,Robin Christopher,1965,\N
nm0160637,Tyler Christopher,1972,\N
nm0160922,Mu-Chuan Chen,\N,\N
nm0161002,Byron Chudnow,1926,\N
nm0161020,Catherine Hun,\N,\N
nm0161067,Vasiliy Shukshin,1929,1974
nm0161149,Mu-song Jeon,1941,\N
nm0161410,Stephen Churchett,1947,\N
nm0161717,Patrice Chéreau,1944,2013
nm0161844,Fernando Ciangherotti,1959,\N
nm0161888,Danielle Ciardi,1976,\N
nm0162094,José Conde,1964,2011
nm0162100,Celeste Cid,1984,\N
nm0162335,Duccio Cimatti,1961,\N
nm0162352,Vinny Ciminera,\N,\N
nm0162531,Anna Ciocchetti,1968,\N
nm0162535,Caco Ciocler,1971,\N
nm0162712,Norbert Ciret,\N,\N
nm0162946,Marcela Citterio,\N,\N
nm0163081,Plinio Clabassi,\N,\N
nm0163124,Juul Claes,\N,\N
nm0163130,Raf Claes,\N,\N
nm0163132,Silvia Claes,1976,\N
nm0163164,Catherine Claeys,\N,\N
nm0163192,Michel Clainchy,\N,\N
nm0163199,Dick Clair,1931,1988
nm0163210,Janete Clair,1925,1983
nm0163429,Gordon Clapp,1948,\N
nm0163461,Sônia Clara,1949,\N
nm0163477,Jamie Clardy,\N,\N
nm0163510,Jillian Clare,1992,\N
nm0163549,Juliette Clarens,1887,1978
nm0163614,Asa Boyd Clark,1915,2005
nm0163813,Dan Clark,\N,\N
nm0163848,Dean Clark,\N,\N
nm0163863,Dick Clark,1929,2012
nm0163892,Duane Clark,\N,\N
nm0163919,Ernest Clark,1912,1994
nm0163933,Frank Clark,1857,1945
nm0164028,Jack Clark,1925,1988
nm0164351,Patrese Clark,\N,\N
nm0164496,Patrick Sean Clark,\N,\N
nm0164543,Susan M. Clarke,\N,\N
nm0164658,Arthur Clarke,1900,1971
nm0164682,Cam Clarke,1957,\N
nm0164800,Jacqueline Clarke,1942,\N
nm0164818,John Clarke,1931,\N
nm0164819,John Clarke,1948,2017
nm0164900,Matt Clarke,1980,\N
nm0164918,Melinda Clarke,1969,\N
nm0164983,Roy Clarke,1930,\N
nm0165078,Cindy Clarkson,\N,\N
nm0165159,Kevin Clash,1960,\N
nm0165163,Tatjana Clasing,1964,\N
nm0165179,Edmond Classen,1938,2014
nm0165289,Regina Claus,\N,\N
nm0165438,Deano Clavet,1961,\N
nm0165574,Stanley Bennett Clay,1950,\N
nm0165715,Jan Clayton,1917,1983
nm0165905,Sue Cleaver,1963,\N
nm0165965,Tom Clegg,1934,2016
nm0166018,Brian Clemens,1931,2015
nm0166092,Jennifer Clement,\N,\N
nm0166147,Juan Clemente,\N,\N
nm0166477,George Cleveland,1885,1957
nm0166563,Van Cliburn,1934,2013
nm0166653,Keith Clifford,1938,\N
nm0166693,William H. Clifford,1874,1938
nm0166921,Hillary Clinton,1947,\N
nm0167086,Eric Close,1967,\N
nm0167171,Chris Clough,1951,\N
nm0167246,Emmanuelle Clove,\N,\N
nm0167334,Jackie Clune,1965,\N
nm0167340,Martin Clunes,1961,\N
nm0167407,June Clyde,1909,1987
nm0167435,Nicki Clyne,1983,\N
nm0167444,Maria Cláudia,1949,\N
nm0167447,José Claudio,\N,\N
nm0167455,Sarah Clèves,\N,\N
nm0167622,Carole Coates,\N,\N
nm0167774,Jake Jacobs,1957,\N
nm0167777,Jennings Cobb,1924,2010
nm0167864,Michaela Cobejová,1970,\N
nm0167995,David Coburn,1969,\N
nm0168137,Johnnie L. Cochran Jr.,1937,2005
nm0168161,Eddie Cochran,1938,1960
nm0168446,Marc Coddette,\N,\N
nm0168454,Grant Code,1896,1974
nm0168623,Amanda Coe,\N,\N
nm0168658,Peter Coe,1918,1993
nm0168693,Bete Coelho,1963,\N
nm0168705,Guga Coelho,1975,\N
nm0168714,Lena Coelho,\N,\N
nm0168789,Marc Coessens,1954,\N
nm0168824,Jean-Pierre Coffe,1938,2016
nm0168863,Frank Coffey,\N,\N
nm0168873,Jean Marie Coffey,\N,\N
nm0168893,Scott Coffey,\N,\N
nm0168915,Edwin R. Coffin,1887,1942
nm0169066,Nikki Coghill,1964,\N
nm0169163,Adam Cohen,\N,\N
nm0169358,Emma Cohen,1946,2016
nm0169394,Gerry Cohen,\N,\N
nm0169403,Greg Cohen,\N,\N
nm0169406,Greg Cohen,\N,\N
nm0169436,Horace Cohen,1971,\N
nm0169540,Larry Cohen,1936,2019
nm0169605,Maury M. Cohen,1913,1979
nm0169694,Randy Cohen,\N,\N
nm0169727,Ronald M. Cohen,1939,1998
nm0169804,Susan Hannah Hadary,\N,\N
nm0169906,Jack Cohn,1889,1956
nm0169975,Ronald Cohoon,1950,\N
nm0169982,Lucy Cohu,1968,\N
nm0170043,Isabel Coixet,1960,\N
nm0170115,Velimir Cokljat,1958,\N
nm0170225,Nicholas Colasanto,1924,1985
nm0170306,Stephen Colbert,1964,\N
nm0170321,Gaynor Colbourn,\N,\N
nm0170366,Patricia Lee Colby,\N,\N
nm0170384,Ana Colchero,1968,\N
nm0170559,Graham Cole,1952,\N
nm0170580,Jaela Cole,1973,\N
nm0170724,Olivia Cole,1942,2018
nm0170809,Ted Cole,1971,\N
nm0170913,Alan Coleman,1936,2013
nm0171027,Elizabeth Coleman,\N,\N
nm0171041,Gary Coleman,1968,2010
nm0171063,James Coleman,\N,\N
nm0171129,Loren Coleman,1947,\N
nm0171133,J.P. Sloane,1942,\N
nm0171168,Noel Coleman,1919,2007
nm0171243,Townsend Coleman,1954,\N
nm0171345,Zeida Coles,1933,\N
nm0171365,Lino Coletta,1932,\N
nm0171568,Jerry Colker,1955,\N
nm0171587,José Luis Coll,1931,2007
nm0171674,Kenneth Collard,\N,\N
nm0171769,Nicole Collet,\N,\N
nm0171873,William Collier Jr.,1902,1987
nm0172089,Tony Collingwood,\N,\N
nm0172286,Ed Collins,\N,\N
nm0172318,G. Pat Collins,1895,1959
nm0172428,Karl Collins,1971,\N
nm0172492,Lisa Collins,1968,\N
nm0172523,Max Allan Collins,1948,\N
nm0172571,Nic Collins,\N,\N
nm0172595,Patrick Gerald Collins,\N,\N
nm0172642,Robert L. Collins,1930,2011
nm0172670,Scott Collins,\N,\N
nm0172679,Sharon Collins,\N,\N
nm0172702,Suzanne Collins,1978,\N
nm0172773,Phil Collinson,\N,\N
nm0172776,Cris Collinsworth,1959,\N
nm0172826,Luigi Cozzi,1947,\N
nm0173087,Imma Colomer,\N,\N
nm0173167,Michael Colonna,\N,\N
nm0173221,Christopher Colquhoun,1970,\N
nm0173416,Pinto Colvig,1892,1967
nm0173459,Goldie Colwell,1889,1982
nm0173595,Jillian Comber,\N,\N
nm0173779,Eleonore Comes,1939,\N
nm0173827,Dorothy Comingore,1913,1971
nm0173908,Perry Como,1912,2001
nm0174104,Frank Comstock,1922,2013
nm0174247,Ernesto Concepción Jr.,1970,\N
nm0174266,Lillian Concord,1884,1973
nm0174268,Steve Concotelli,\N,\N
nm0174308,Patricia Conde,1945,\N
nm0174403,Kerry Condon,1983,\N
nm0174455,Wolfgang Condrus,1941,\N
nm0174537,Matilde Conesa,1928,2015
nm0174557,Fred Confalonieri,\N,1994
nm0174682,Chester Conklin,1886,1971
nm0174692,Heinie Conklin,1886,1959
nm0174760,Brian Conley,1961,\N
nm0174768,Darlene Conley,1934,2007
nm0174842,James Conlon,1950,\N
nm0175051,Bruce Connelly,1949,\N
nm0175080,Joe Connelly,1917,2003
nm0175113,Steve Connelly,\N,\N
nm0175137,Dave Conner,1936,2015
nm0175424,Julie Gardner,\N,\N
nm0175428,Kevin Connor,1937,\N
nm0175633,David Conrad,1967,\N
nm0175661,Jack Conrad,\N,\N
nm0175700,Michael Conrad,1925,1983
nm0175834,Kevin Conroy,1955,\N
nm0175912,John Considine,1935,\N
nm0175924,Alberto Consiglio,1902,1973
nm0176137,Michelle Constantino,\N,\N
nm0176175,Mark Consuelos,1971,\N
nm0176182,Javiera Contador,1974,\N
nm0176472,Miguel Contreras Torres,1899,1981
nm0176560,Yanira Contreras,\N,\N
nm0176648,Carl Conway,1922,2017
nm0176686,Gary Conway,\N,\N
nm0176699,Jack Conway,1887,1952
nm0176702,James L. Conway,1950,\N
nm0176713,John W. Conway,1888,1928
nm0176723,Kevin Conway,1942,\N
nm0176746,Moira Conway,\N,\N
nm0176773,Russ Conway,1913,2009
nm0176786,Susan Conway,1952,\N
nm0176801,Angell Conwell,1983,\N
nm0176810,Nula Conwell,1959,\N
nm0177003,Deborah Cook,\N,\N
nm0177085,Jason Cook,1980,\N
nm0177133,Judy Simpson,1960,\N
nm0177165,Linda Cook,1948,2012
nm0177379,Brian Cooke,1937,\N
nm0177395,Chris Cooke,\N,\N
nm0177396,Christian Cooke,1987,\N
nm0177680,Martin Coombes,\N,\N
nm0177700,Guy Coombs,1882,1947
nm0177774,Ray Cooney,1932,\N
nm0177846,Anderson Cooper,1967,\N
nm0177970,Darin Cooper,1966,\N
nm0178094,Ian Cooper,\N,\N
nm0178168,John Kaye Cooper,1947,\N
nm0178270,Miriam Cooper,1891,1976
nm0178581,Adam Copeland,1973,\N
nm0178627,Kenneth Copeland,\N,\N
nm0178812,David Copperfield,\N,\N
nm0179189,Patrick Corbett,\N,\N
nm0179196,Ronnie Corbett,1930,2016
nm0179221,Anton Corbijn,1955,\N
nm0179224,Barry Corbin,1940,\N
nm0179227,Doug John Corbin,\N,\N
nm0179443,Patrícia Cordeiro,1970,\N
nm0179478,Henry Corden,1920,2005
nm0179479,James Corden,1978,\N
nm0179596,Beth Cordingly,1976,\N
nm0179626,Chacho Cordone,\N,\N
nm0179667,Issa Cordovo-Soto,\N,\N
nm0179671,Randy Cordray,1953,\N
nm0179907,Fiona Corke,1961,\N
nm0179932,Dejan Corkovic,1930,1998
nm0180075,Claudio Cormio,\N,\N
nm0180094,Michael Cornacchia,1975,\N
nm0180353,James E. Cornette,1961,\N
nm0180556,Isabela Corona,1913,1993
nm0180569,Sergio Corona,1928,\N
nm0180628,Sara Corper,\N,\N
nm0180678,Gabriel Corrado,1960,\N
nm0180833,Fernando Martins,\N,\N
nm0180902,Rich Correll,1948,\N
nm0180943,Emily Corrie,1978,\N
nm0181011,William Corrigan,1913,1993
nm0181019,John William Corrington,1932,1988
nm0181020,Joyce Hooper Corrington,1936,\N
nm0181077,Frank Corsaro,1924,2017
nm0181266,Paixão Côrtes,1927,2018
nm0181275,Yara Cortes,1921,2002
nm0181328,Armando Cortez,1928,2002
nm0181339,Ary Cortez,\N,\N
nm0181392,Nathalie Cortez,\N,\N
nm0181395,Raul Cortez,1932,2006
nm0181415,Sylvain Corthay,\N,\N
nm0181435,Basilio Cortijo,\N,\N
nm0181487,Kiro Cortosev,1922,2003
nm0181505,Alberto Cortés,\N,\N
nm0181587,Óscar Cortés,\N,\N
nm0181656,Mark Corwin,1948,2013
nm0181691,Sean Cory,1969,\N
nm0181847,Shawn Cosgrove,\N,\N
nm0181883,Jason Cosler,\N,\N
nm0181884,Ary Coslov,\N,\N
nm0181939,Carlos Coss,\N,\N
nm0182063,Ana Costa,\N,\N
nm0182069,Andre Costa,\N,\N
nm0182430,Nanette Costanza,\N,\N
nm0182559,Ian Costello,\N,\N
nm0182572,Julie Costello,1976,\N
nm0182579,Lou Costello,1906,1959
nm0182607,Robert Costello,1921,2014
nm0182662,Ritchie Coster,1967,\N
nm0182688,George Costigan,1947,\N
nm0182724,Oscar L. Costo,1953,\N
nm0182839,Marion Cotillard,1975,\N
nm0182842,Constantin Cotimanis,1955,\N
nm0182884,Anne-Marie Cotret,1930,\N
nm0183042,Matthew Cottle,1967,\N
nm0183043,Richard Cottle,1960,\N
nm0183092,Fearne Cotton,1981,\N
nm0183226,Anthony Couch,\N,\N
nm0183352,Jim Coughlin,\N,\N
nm0183433,Deborah Coulls,1955,\N
nm0183481,Lindsey Coulson,1960,\N
nm0183661,Pierre Courau,1922,2004
nm0183671,Nicole Courcel,1931,2016
nm0183698,Katie Couric,1957,\N
nm0183709,Sébastien Courivaud,\N,\N
nm0183857,Jerome Courtland,1926,2012
nm0183893,Chad Courtney,\N,\N
nm0183944,Nicholas Courtney,1929,2011
nm0184040,Lionel Cousin,\N,\N
nm0184077,Bob Cousins,\N,\N
nm0184200,Dorival Coutinho,1952,\N
nm0184202,Eduardo Coutinho,1933,2014
nm0184239,Manuela Couto,1958,\N
nm0184261,Ronny Coutteure,1951,2000
nm0184315,Luis Couturier,\N,\N
nm0184392,Martin Kove,1946,\N
nm0184393,Michael Cove,\N,\N
nm0184503,Toni Covington,\N,\N
nm0184593,Larry C. Cowan,\N,\N
nm0185039,Gerard Cox,1940,\N
nm0185055,Jack E. Cox,1896,1960
nm0185067,Jane Cox,\N,\N
nm0185164,Michael J. Cox,1969,\N
nm0185178,Nikki Cox,1978,\N
nm0185488,Sally Cozens,\N,\N
nm0185568,Buster Crabbe,1908,1983
nm0185576,Kerry Crabbe,1946,\N
nm0185750,Christian Crahay,\N,\N
nm0185803,Charles Craig,1877,1972
nm0185836,Diane Craig,\N,\N
nm0186018,Stephen R. Craig,\N,\N
nm0186048,Wendy Craig,1934,\N
nm0186117,Michael Cram,1968,\N
nm0186161,John Cramer,\N,\N
nm0186218,Bradley Cramp,\N,\N
nm0186225,Barbara Crampton,1958,\N
nm0186331,David Crane,1957,\N
nm0186389,Louise Crane,\N,\N
nm0186616,John Craven,1940,\N
nm0186754,Dwight Crawford,\N,\N
nm0186799,Ian Crawford,\N,\N
nm0186828,Jim Crawford,1910,1980
nm0186835,John Crawford,\N,\N
nm0186862,Keri Windsor,1973,\N
nm0186918,Oliver Crawford,1917,2008
nm0186932,Randy Crawford,1952,\N
nm0187341,Hannelore Cremer,1936,\N
nm0187538,Sean Crespo,1976,\N
nm0187548,Curt Cress,1952,\N
nm0187648,François Creton,\N,\N
nm0187671,Alfredo B. Crevenna,1914,1996
nm0187719,Terry Crews,1968,\N
nm0188054,Massimo Cristaldi,\N,\N
nm0188173,Domiziano Cristopharo,\N,\N
nm0188307,Mara Croatto,1969,\N
nm0188453,Alyson Croft,1975,\N
nm0188575,Tony Croll,\N,\N
nm0188709,Neil Crone,1960,\N
nm0188780,Maggie Cronin,\N,\N
nm0188782,Mark Cronin,\N,\N
nm0188788,Michael Cronin,1942,\N
nm0188797,Paul Cronin,1938,2019
nm0188950,Annette Crosbie,1934,\N
nm0189030,Norm Crosby,1927,\N
nm0189061,Emmanuel Croset,\N,\N
nm0189128,Charles Cross,\N,\N
nm0189402,Joel Crothers,1941,1985
nm0189426,Paul Crouch,1934,2013
nm0189436,Jan Crouch,1938,2016
nm0189483,Aileen Croule,\N,\N
nm0189501,José Enrique Crousillat,\N,\N
nm0189523,Angela Crow,1935,\N
nm0189849,Leslie Crowther,1933,1996
nm0189913,William Kendall,\N,\N
nm0189972,Andrew Cruickshank,1907,1988
nm0190096,Owen Crump,1903,1998
nm0190194,Rosalie Crutchley,1920,1997
nm0190214,Luciano Cruz-Coke,1970,\N
nm0190217,Tirso Cruz III,\N,\N
nm0190265,Carlos Cruz,1960,\N
nm0190294,Delfina Cruz,1946,2015
nm0190295,Donna Cruz,1977,\N
nm0190300,Elena Cruz,1926,\N
nm0190358,José Cruz,\N,\N
nm0190384,Lito Cruz,1941,2017
nm0190389,Mae Czarina Cruz,\N,\N
nm0190483,Ulisses Cruz,\N,\N
nm0190533,Carmel Cryan,1949,\N
nm0190540,Barry Cryer,1935,\N
nm0190568,Garry Crystal,\N,\N
nm0190649,Alexandru Cseh,\N,\N
nm0190655,Katinka Cseke,1971,\N
nm0190853,Don Cuaresma,\N,\N
nm0190868,Cuba Demoan,\N,\N
nm0190886,Adolfo Cubas,1964,\N
nm0191002,Cuckoo,1928,1981
nm0191097,Ernani Cuenco,\N,\N
nm0191109,José Luis Cuerda,1947,\N
nm0191293,Claudine Guillemin,1944,\N
nm0191370,Melinda Culea,1955,\N
nm0191386,Shamus Culhane,1908,1996
nm0191439,Bill Cullen,1920,1990
nm0191526,Seán Cullen,1965,\N
nm0191612,Richard Culliton,\N,\N
nm0191633,John Cullum,1930,\N
nm0191906,Jim Cummings,1952,\N
nm0191907,James Michael Cummings,1968,\N
nm0191950,Robert Cummings,1910,1990
nm0192041,Stephen Cummins,\N,\N
nm0192053,Jeremy Cumpston,1967,\N
nm0192062,Grace Cunard,1893,1967
nm0192201,Thomas Cunliffe,\N,\N
nm0192397,Merce Cunningham,1919,2009
nm0192504,Francisco Cuoco,1933,\N
nm0192505,Kaley Cuoco,1985,\N
nm0192530,Sanders Cupac,\N,\N
nm0192757,James Curley,\N,\N
nm0193046,Bernard Curry,1974,\N
nm0193106,Mark Curry,1961,\N
nm0193136,Steve Curry,1946,2014
nm0193153,Paulo Cursino,\N,\N
nm0193303,Dan Curtis,1927,2006
nm0193411,Ken Curtis,1916,1991
nm0193418,Lee Curtis,\N,\N
nm0193515,Steve Curtis,\N,\N
nm0193544,Wanda Curtis,1975,\N
nm0193791,Arthur Custer,1923,1998
nm0193813,César Custodio,1967,\N
nm0193846,Elisha Cuthbert,1982,\N
nm0193868,Iain Cuthbertson,1930,2009
nm0194046,Eduardo Cutuli,\N,\N
nm0194173,Radoslaw Cwiklinski,\N,\N
nm0194241,Tawny Cypress,1976,\N
nm0194396,Mária Czeilik,1947,\N
nm0194579,Víctor Cámara,1959,\N
nm0194588,Josef Cáp,1946,2001
nm0194655,Maria Fernanda Cândido,1974,\N
nm0194662,Clémentine Célarié,1957,\N
nm0194676,Aldo César,1928,2001
nm0194708,Marcelo Cézan,1971,\N
nm0194742,Arturo de Córdova,1908,1973
nm0194760,Stéphan Côté,\N,\N
nm0195203,Michele D'Anca,\N,\N
nm0195239,Luigi D'Andria,\N,\N
nm0195252,Sukoya,1961,\N
nm0195270,Grazio D'Angelo,\N,\N
nm0195307,William P. D'Angelo,1932,2002
nm0196146,Alejandra Da Passano,1947,2014
nm0196500,Conny Dachs,1963,\N
nm0196654,Daniel Dae Kim,1968,\N
nm0196742,Dad Dager,\N,\N
nm0196877,Daniel Daher,\N,\N
nm0196922,Fredrik Dahl,\N,\N
nm0197202,Boudjemaa Dahmane,\N,\N
nm0197320,Irene Dailey,1920,2008
nm0197352,Dan Daily,\N,\N
nm0197376,Daimi,1944,\N
nm0197391,Neil Dainard,\N,\N
nm0197414,Patricia Dainton,1930,\N
nm0197463,Philippe Dajoux,\N,\N
nm0197552,Ceren Dal,1973,\N
nm0197572,Ted Dalaku,\N,\N
nm0197582,Sudhir Dalvi,1939,\N
nm0197592,Robert Dalban,1903,1987
nm0197638,Alan Dale,1947,\N
nm0197639,Alan Dale,1925,2002
nm0197724,John Dale,\N,\N
nm0197758,Nova Dale,\N,\N
nm0197773,Richard Dale,\N,\N
nm0197782,Shirley Dale,1904,1988
nm0197819,Zale Dalen,1947,\N
nm0197960,Philip Dalkin,\N,\N
nm0197983,Karl Dall,1941,\N
nm0198003,Eric Dallaire,\N,\N
nm0198225,Josine van Dalsum,1948,2009
nm0198241,Audrey Dalton,1934,\N
nm0198264,Deborah Dalton,\N,\N
nm0198306,Kristen Dalton,1973,\N
nm0198361,T'boo Dalton,\N,\N
nm0198366,Tony Dalton,1975,\N
nm0198446,James Daly,1918,1978
nm0198456,Joe Daly,\N,\N
nm0198459,John Daly,1955,\N
nm0198472,Lance Daly,\N,\N
nm0198513,Tess Daly,1969,\N
nm0198636,David Dameshek,\N,\N
nm0198852,Pedro Damián,1952,\N
nm0199099,Paige Danahy,\N,\N
nm0199102,Stefan Danailov,1942,\N
nm0199139,Noah Dalton Danby,1974,\N
nm0199159,Paul Dancer,\N,\N
nm0199164,Renata Dancewicz,1969,\N
nm0199258,Katia Dandoulaki,1948,\N
nm0199314,Frank Dane,1885,1957
nm0199429,Lars Daneskov,\N,\N
nm0199482,Henry Dangar,1952,\N
nm0199614,Eliot Daniel,1908,1997
nm0199629,Frantisek Daniel,1926,1996
nm0199644,Hans Daniel,1922,2008
nm0199654,Jason Daniel,\N,\N
nm0199680,Leonardo Daniel,1954,\N
nm0199809,Sandy Fox,1963,\N
nm0199858,Carmen Daniels,\N,2006
nm0200122,William Daniels,1927,\N
nm0200164,Shell Danielson,1962,\N
nm0200266,Louison Danis,1951,\N
nm0200350,Max Dann,\N,\N
nm0200451,Linda Dano,1943,\N
nm0200538,Jane Danson,1978,\N
nm0200615,Dingdong Dantes,1980,\N
nm0200642,Mitchell Danton,\N,\N
nm0200782,Christine Danzo,\N,\N
nm0201061,Kieran Darcy-Smith,1965,\N
nm0201063,Frédéric Dard,1921,2000
nm0201089,Severn Darden,1929,1995
nm0201184,Anna Dargavel,\N,\N
nm0201611,Johnny Darrell,\N,\N
nm0201638,Danielle Darrieux,1917,2017
nm0201669,Jean-Pierre Darroussin,1953,\N
nm0201699,Susannah Darrow,\N,\N
nm0201746,Juan Darthés,1964,\N
nm0201833,René Dary,1905,1974
nm0201856,Alejandra Darín,1966,\N
nm0201857,Ricardo Darín,1957,\N
nm0202016,Valérie Dashwood,\N,\N
nm0202136,Satoko Date,1910,1972
nm0202182,Bryan Dattilo,1971,\N
nm0202297,Herschel Daugherty,1910,1993
nm0202367,Anatole Dauman,1925,1998
nm0202409,Jean-Claude Dauphin,1948,\N
nm0202466,Jean Dautremay,1943,2014
nm0202545,Ravindra Dave,1919,1992
nm0202567,Bill Davenport,1925,1989
nm0202592,Edgar L. Davenport,1862,1918
nm0202835,BJ Davis,1952,\N
nm0202918,Hugh David,1925,1987
nm0202964,Karin David,1949,\N
nm0202966,Keith David,1956,\N
nm0202970,Larry David,1947,\N
nm0203215,Adam Davidson,1964,\N
nm0203282,David Davidson,\N,\N
nm0203301,Doug Davidson,1954,\N
nm0203316,Eric Davidson,1931,1996
nm0203348,Ian Davidson,\N,\N
nm0203349,Ian Davidson,\N,\N
nm0203371,Jim Davidson,1963,\N
nm0203384,John Davidson,1941,\N
nm0203439,Max Davidson,1875,1950
nm0203448,Osha Gray Davidson,\N,\N
nm0203514,Viktor Davidson,\N,\N
nm0203563,Alan Davies,1966,\N
nm0203592,Art Davie,\N,\N
nm0203598,Barry Davies,1940,\N
nm0203613,Blair Davies,1914,2003
nm0203671,Deddie Davies,1938,2016
nm0203766,Jack Davies,1913,1994
nm0203801,Karl Davies,1982,\N
nm0203935,Rita Davies,1933,2016
nm0203961,Russell T. Davies,1963,\N
nm0204425,Daniel Davis,1945,\N
nm0204431,Danny Davis,\N,\N
nm0204530,Earl Davis,\N,\N
nm0204724,J. Gunnis Davis,1873,1937
